bank_id,branch_id,acct_id,prior_sar_count
bank_3,1,495,False
bank_3,1,496,False
bank_3,1,497,False
bank_3,1,498,False
bank_3,1,499,False
bank_3,1,500,False
bank_3,1,501,False
bank_3,1,502,False
bank_3,1,503,False
bank_3,1,504,False
bank_3,1,505,False
bank_3,1,506,False
bank_3,1,507,False
bank_3,1,508,False
bank_3,1,509,False
bank_3,1,510,False
bank_3,1,511,False
bank_3,1,512,False
bank_3,1,513,False
bank_3,1,514,False
bank_3,1,515,False
bank_3,1,516,False
bank_3,1,517,False
bank_3,1,518,False
bank_3,1,519,False
bank_3,1,520,False
bank_3,1,521,False
bank_3,1,522,True
bank_3,1,523,False
bank_3,1,524,False
bank_3,1,525,False
bank_3,1,526,False
bank_3,1,527,False
bank_3,1,528,False
bank_3,1,529,False
bank_3,1,530,False
bank_3,1,531,False
bank_3,1,532,False
bank_3,1,533,False
bank_3,1,534,False
bank_3,1,535,False
bank_3,1,536,False
bank_3,1,537,False
bank_3,1,538,False
bank_3,1,539,False
bank_3,1,540,False
bank_3,1,541,False
bank_3,1,542,False
bank_3,1,543,False
bank_3,1,544,False
bank_3,1,545,False
bank_3,1,546,False
bank_3,1,547,False
bank_3,1,548,False
bank_3,1,549,False
bank_3,1,550,False
bank_3,1,551,False
bank_3,1,552,False
bank_3,1,553,False
bank_3,1,554,False
bank_3,1,555,False
bank_3,1,556,False
bank_3,1,557,False
bank_3,1,558,False
bank_3,1,559,False
bank_3,1,560,False
bank_3,1,561,False
bank_3,1,562,False
bank_3,1,563,False
bank_3,1,564,False
bank_3,1,565,False
bank_3,1,566,False
bank_3,1,567,False
bank_3,1,568,False
bank_3,1,569,False
bank_3,1,570,False
bank_3,1,571,False
bank_3,1,572,False
bank_3,1,573,False
bank_3,1,574,False
bank_3,1,575,False
bank_3,1,576,False
bank_3,1,577,False
bank_3,1,578,False
bank_3,1,579,False
bank_3,1,580,False
bank_3,1,581,True
bank_3,1,582,False
bank_3,1,583,False
bank_3,1,584,False
bank_3,1,585,False
bank_3,1,586,False
bank_3,1,587,False
bank_3,1,588,False
bank_3,1,589,False
bank_3,1,590,False
bank_3,1,591,False
bank_3,1,592,False
bank_3,1,593,False
bank_3,1,594,False
bank_3,1,595,False
bank_3,1,596,False
bank_3,1,597,False
bank_3,1,598,False
bank_3,1,599,False
bank_3,1,600,False
bank_3,1,601,False
bank_3,1,602,False
bank_3,1,603,False
bank_3,1,604,False
bank_3,1,605,False
bank_3,1,606,False
bank_3,1,607,False
bank_3,1,608,False
bank_3,1,609,True
bank_3,1,610,True
bank_3,1,611,False
bank_3,1,612,False
bank_3,1,613,False
bank_3,1,614,False
bank_3,1,615,False
bank_3,1,616,False
bank_3,1,617,True
bank_3,1,618,False
bank_3,1,619,False
bank_3,1,620,False
bank_3,1,621,False
bank_3,1,622,False
bank_3,1,623,True
bank_3,1,624,False
bank_3,1,625,False
bank_3,1,626,False
bank_3,1,627,False
bank_3,1,628,False
bank_3,1,629,False
bank_3,1,630,True
bank_3,1,631,False
bank_3,1,632,False
bank_3,1,633,False
bank_3,1,634,False
bank_3,1,635,True
bank_3,1,636,False
bank_3,1,637,False
bank_3,1,638,False
bank_3,1,639,False
bank_3,1,640,False
bank_3,1,641,False
bank_3,1,642,False
bank_3,1,643,False
bank_3,1,644,False
bank_3,1,645,False
bank_3,1,646,False
bank_3,1,647,False
bank_3,1,648,True
bank_3,1,649,False
bank_3,1,650,False
bank_3,1,651,False
bank_3,1,652,False
bank_3,1,653,False
bank_3,1,654,False
bank_3,1,655,False
bank_3,1,656,True
bank_3,1,657,False
bank_3,1,658,False
bank_3,1,659,False
bank_3,1,660,False
bank_3,1,661,False
bank_3,1,662,True
bank_3,1,663,False
bank_3,1,664,False
bank_3,1,665,True
bank_3,1,666,False
bank_3,1,667,False
bank_3,1,668,False
bank_3,1,669,False
bank_3,1,670,False
bank_3,1,671,True
bank_3,1,672,False
bank_3,1,673,True
bank_3,1,674,False
bank_3,1,675,False
bank_3,1,676,False
bank_3,1,677,False
bank_3,1,678,True
bank_3,1,679,False
bank_3,1,680,False
bank_3,1,681,False
bank_3,1,682,False
bank_3,1,683,True
bank_3,1,684,True
bank_3,1,685,False
bank_3,1,686,False
bank_3,1,687,False
bank_3,1,688,False
bank_3,1,689,False
bank_3,1,690,False
bank_3,1,691,True
bank_3,1,692,False
bank_3,1,693,False
bank_3,1,694,False
bank_3,1,695,False
bank_3,1,696,False
bank_3,1,697,False
bank_3,1,698,False
bank_3,1,699,False
bank_3,1,700,False
bank_3,1,701,False
bank_3,1,702,False
bank_3,1,703,False
bank_3,1,704,False
bank_3,1,705,False
bank_3,1,706,False
bank_3,1,707,False
bank_3,1,708,False
bank_3,1,709,False
bank_3,1,710,True
bank_3,1,711,False
bank_3,1,712,False
bank_3,1,713,True
bank_3,1,714,False
bank_3,1,715,False
bank_3,1,716,False
bank_3,1,717,False
bank_3,1,718,False
bank_3,1,719,False
bank_3,1,720,False
bank_3,1,721,False
bank_3,1,722,False
bank_3,1,723,False
bank_3,1,724,False
bank_3,1,725,True
bank_3,1,726,False
bank_3,1,727,False
bank_3,1,728,False
bank_3,1,729,False
bank_3,1,730,False
bank_3,1,731,False
bank_3,1,732,False
bank_3,1,733,False
bank_3,1,734,False
bank_3,1,735,False
bank_3,1,736,True
bank_3,1,737,False
bank_3,1,738,False
bank_3,1,739,False
bank_3,1,740,False
bank_3,1,741,False
bank_3,1,742,False
bank_3,1,743,False
bank_3,1,744,False
bank_3,1,745,False
bank_3,1,746,False
bank_3,1,747,True
bank_3,1,748,False
bank_3,1,749,False
bank_3,1,750,False
bank_3,1,751,False
bank_3,1,752,False
bank_3,1,753,False
bank_3,1,754,False
bank_3,1,755,True
bank_3,1,756,False
bank_3,1,757,False
bank_3,1,758,False
bank_3,1,759,True
bank_3,1,760,False
bank_3,1,761,False
bank_3,1,762,False
bank_3,1,763,False
bank_3,1,764,False
bank_3,1,765,False
bank_3,1,766,False
bank_3,1,767,False
bank_3,1,768,False
bank_3,1,769,False
bank_3,1,770,True
bank_3,1,771,False
bank_3,1,772,False
bank_3,1,773,False
bank_3,1,774,False
bank_3,1,775,False
bank_3,1,776,False
bank_3,1,777,False
bank_3,1,778,False
bank_3,1,779,False
bank_3,1,780,False
bank_3,1,781,True
bank_3,1,782,False
bank_3,1,783,False
bank_3,1,784,True
bank_3,1,785,True
bank_3,1,786,False
bank_3,1,787,False
bank_3,1,788,False
bank_3,1,789,False
bank_3,1,790,False
bank_3,1,791,False
bank_3,1,792,False
bank_3,1,793,False
bank_3,1,794,False
bank_3,1,795,False
bank_3,1,796,False
bank_3,1,797,False
bank_3,1,798,False
bank_3,1,799,False
bank_3,1,800,False
bank_3,1,801,False
bank_3,1,802,False
bank_3,1,803,False
bank_3,1,804,False
bank_3,1,805,False
bank_3,1,806,True
bank_3,1,807,False
bank_3,1,808,True
bank_3,1,809,False
bank_3,1,810,False
bank_3,1,811,False
bank_3,1,812,False
bank_3,1,813,True
bank_3,1,814,False
bank_3,1,815,False
bank_3,1,816,False
bank_3,1,817,False
bank_3,1,818,False
bank_3,1,819,True
bank_3,1,820,False
bank_3,1,821,False
bank_3,1,822,False
bank_3,1,823,False
bank_3,1,824,False
bank_3,1,825,False
bank_3,1,826,False
bank_3,1,827,False
bank_3,1,828,False
bank_3,1,829,False
bank_3,1,830,False
bank_3,1,831,False
bank_3,1,832,False
bank_3,1,833,False
bank_3,1,834,False
bank_3,1,835,False
bank_3,1,836,False
bank_3,1,837,False
bank_3,1,838,False
bank_3,1,839,False
bank_3,1,840,False
bank_3,1,841,False
bank_3,1,842,False
bank_3,1,843,False
bank_3,1,844,False
bank_3,1,845,False
bank_3,1,846,False
bank_3,1,847,False
bank_3,1,848,False
bank_3,1,849,False
bank_3,1,850,False
bank_3,1,851,False
bank_3,1,852,False
bank_3,1,853,True
bank_3,1,854,False
bank_3,1,855,False
bank_3,1,856,False
bank_3,1,857,False
bank_3,1,858,False
bank_3,1,859,False
bank_3,1,860,False
bank_3,1,861,False
bank_3,1,862,False
bank_3,1,863,False
bank_3,1,864,False
bank_3,1,865,False
bank_3,1,866,False
bank_3,1,867,False
bank_3,1,868,False
bank_3,1,869,False
bank_3,1,870,False
bank_3,1,871,False
bank_3,1,872,False
bank_3,1,873,False
bank_3,1,874,False
bank_3,1,875,False
bank_3,1,876,False
bank_3,1,877,True
bank_3,1,878,False
bank_3,1,879,False
bank_3,1,880,True
bank_3,1,881,False
bank_3,1,882,False
bank_3,1,883,False
bank_3,1,884,False
bank_3,1,885,False
bank_3,1,886,False
bank_3,1,887,False
bank_3,1,888,False
bank_3,1,889,False
bank_3,1,890,False
bank_3,1,891,False
bank_3,1,892,False
bank_3,1,893,False
bank_3,1,894,False
bank_3,1,895,False
bank_3,1,896,False
bank_3,1,897,False
bank_3,1,898,False
bank_3,1,899,False
bank_3,1,900,False
bank_3,1,901,False
bank_3,1,902,False
bank_3,1,903,False
bank_3,1,904,False
bank_3,1,905,False
bank_3,1,906,False
bank_3,1,907,False
bank_3,1,908,False
bank_3,1,909,False
bank_3,1,910,False
bank_3,1,911,True
bank_3,1,912,False
bank_3,1,913,False
bank_3,1,914,False
bank_3,1,915,False
bank_3,1,916,False
bank_3,1,917,False
bank_3,1,918,False
bank_3,1,919,False
bank_3,1,920,False
bank_3,1,921,False
bank_3,1,922,False
bank_3,1,923,False
bank_3,1,924,False
bank_3,1,925,False
bank_3,1,926,True
bank_3,1,927,False
bank_3,1,928,False
bank_3,1,929,False
bank_3,1,930,False
bank_3,1,931,False
bank_3,1,932,False
bank_3,1,933,False
bank_3,1,934,False
bank_3,1,935,False
bank_3,1,936,False
bank_3,1,937,False
bank_3,1,938,False
bank_3,1,939,False
bank_3,1,940,False
bank_3,1,941,True
bank_3,1,942,False
bank_3,1,943,False
bank_3,1,944,False
bank_3,1,945,False
bank_3,1,946,False
bank_3,1,947,True
bank_3,1,948,False
bank_3,1,949,False
bank_3,1,950,False
bank_3,1,951,False
bank_3,1,952,False
bank_3,1,953,False
bank_3,1,954,False
bank_3,1,955,False
bank_3,1,956,False
bank_3,1,957,False
bank_3,1,958,False
bank_3,1,959,False
bank_3,1,960,True
bank_3,1,961,False
bank_3,1,962,False
bank_3,1,963,False
bank_3,1,964,False
bank_3,1,965,False
bank_3,1,966,False
bank_3,1,967,False
bank_3,1,968,False
bank_3,1,969,False
bank_3,1,970,False
bank_3,1,971,False
bank_3,1,972,False
bank_3,1,973,False
bank_3,1,974,False
bank_3,1,975,False
bank_3,1,976,False
bank_3,1,977,False
bank_3,1,978,False
bank_3,1,979,False
bank_3,1,980,False
bank_3,1,981,False
bank_3,1,982,False
bank_3,1,983,False
bank_3,1,984,False
bank_3,1,985,False
bank_3,1,986,False
bank_3,1,987,False
bank_3,1,988,False
bank_3,1,989,False
bank_3,1,990,False
bank_3,1,991,False
bank_3,1,992,True
bank_3,1,993,False
bank_3,1,994,False
bank_3,1,995,False
bank_3,1,996,False
bank_3,1,997,False
bank_3,1,998,False
bank_3,1,999,False
bank_3,1,1000,False
bank_3,1,1001,False
bank_3,1,1002,False
bank_3,1,1003,False
bank_3,1,1004,False
bank_3,1,1005,False
bank_3,1,1006,True
bank_3,1,1007,False
bank_3,1,1008,False
bank_3,1,1009,False
bank_3,1,1010,False
bank_3,1,1011,False
bank_3,1,1012,False
bank_3,1,1013,False
bank_3,1,1014,False
bank_3,1,1015,False
bank_3,1,1016,False
bank_3,1,1017,False
bank_3,1,1018,True
bank_3,1,1019,False
bank_3,1,1020,True
bank_3,1,1021,False
bank_3,1,1022,False
bank_3,1,1023,False
bank_3,1,1024,False
bank_3,1,1025,False
bank_3,1,1026,False
bank_3,1,1027,False
bank_3,1,1028,False
bank_3,1,1029,True
bank_3,1,1030,False
bank_3,1,1031,False
bank_3,1,1032,False
bank_3,1,1033,False
bank_3,1,1034,False
bank_3,1,1035,False
bank_3,1,1036,False
bank_3,1,1037,False
bank_3,1,1038,True
bank_3,1,1039,False
bank_3,1,1040,False
bank_3,1,1041,False
bank_3,1,1042,False
bank_3,1,1043,False
bank_3,1,1044,False
bank_3,1,1045,False
bank_3,1,1046,False
bank_3,1,1047,False
bank_3,1,1048,False
bank_3,1,1049,False
bank_3,1,1050,False
bank_3,1,1051,False
bank_3,1,1052,False
bank_3,1,1053,False
bank_3,1,1054,False
bank_3,1,1055,False
bank_3,1,1056,False
bank_3,1,1057,False
bank_3,1,1058,False
bank_3,1,1059,False
bank_3,1,1060,True
bank_3,1,1061,False
bank_3,1,1062,False
bank_3,1,1063,False
bank_3,1,1064,True
bank_3,1,1065,False
bank_3,1,1066,False
bank_3,1,1067,True
bank_3,1,1068,False
bank_3,1,1069,False
bank_3,1,1070,False
bank_3,1,1071,False
bank_3,1,1072,False
bank_3,1,1073,False
bank_3,1,1074,False
bank_3,1,1075,False
bank_3,1,1076,False
bank_3,1,1077,False
bank_3,1,1078,True
bank_3,1,1079,False
bank_3,1,1080,False
bank_3,1,1081,False
bank_3,1,1082,False
bank_3,1,1083,False
bank_3,1,1084,False
bank_3,1,1085,False
bank_3,1,1086,False
bank_3,1,1087,False
bank_3,1,1088,False
bank_3,1,1089,False
bank_3,1,1090,False
bank_3,1,1091,False
bank_3,1,1092,False
bank_3,1,1093,False
bank_3,1,1094,False
bank_3,1,1095,False
bank_3,1,1096,False
bank_3,1,1097,False
bank_3,1,1098,False
bank_3,1,1099,True
bank_3,1,1100,True
bank_3,1,1101,False
bank_3,1,1102,True
bank_3,1,1103,False
bank_3,1,1104,True
bank_3,1,1105,False
bank_3,1,1106,False
bank_3,1,1107,False
bank_3,1,1108,False
bank_3,1,1109,False
bank_3,1,1110,False
bank_3,1,1111,False
bank_3,1,1112,False
bank_3,1,1113,False
bank_3,1,1114,True
bank_3,1,1115,True
bank_3,1,1116,False
bank_3,1,1117,False
bank_3,1,1118,False
bank_3,1,1119,False
bank_3,1,1120,False
bank_3,1,1121,False
bank_3,1,1122,False
bank_3,1,1123,True
bank_3,1,1124,True
bank_3,1,1125,False
bank_3,1,1126,False
bank_3,1,1127,False
bank_3,1,1128,False
bank_3,1,1129,False
bank_3,1,1130,True
bank_3,1,1131,False
bank_3,1,1132,False
bank_3,1,1133,False
bank_3,1,1134,False
bank_3,1,1135,False
bank_3,1,1136,False
bank_3,1,1137,False
bank_3,1,1138,False
bank_3,1,1139,False
bank_3,1,1140,False
bank_3,1,1141,False
bank_3,1,1142,False
bank_3,1,1143,False
bank_3,1,1144,False
bank_3,1,1145,True
bank_3,1,1146,False
bank_3,1,1147,False
bank_3,1,1148,True
bank_3,1,1149,False
bank_3,1,1150,True
bank_3,1,1151,False
bank_3,1,1152,False
bank_3,1,1153,False
bank_3,1,1154,False
bank_3,1,1155,False
bank_3,1,1156,True
bank_3,1,1157,False
bank_3,1,1158,False
bank_3,1,1159,True
bank_3,1,1160,False
bank_3,1,1161,False
bank_3,1,1162,False
bank_3,1,1163,False
bank_3,1,1164,False
bank_3,1,1165,False
bank_3,1,1166,False
bank_3,1,1167,True
bank_3,1,1168,False
bank_3,1,1169,False
bank_3,1,1170,False
bank_3,1,1171,False
bank_3,1,1172,False
bank_3,1,1173,True
bank_3,1,1174,False
bank_3,1,1175,False
bank_3,1,1176,False
bank_3,1,1177,True
bank_3,1,1178,False
bank_3,1,1179,False
bank_3,1,1180,False
bank_3,1,1181,False
bank_3,1,1182,False
bank_3,1,1183,False
bank_3,1,1184,False
bank_3,1,1185,False
bank_3,1,1186,False
bank_3,1,1187,False
bank_3,1,1188,False
bank_3,1,1189,False
bank_3,1,1190,False
bank_3,1,1191,False
bank_3,1,1192,False
bank_3,1,1193,False
bank_3,1,1194,False
bank_3,1,1195,False
bank_3,1,1196,True
bank_3,1,1197,False
bank_3,1,1198,False
bank_3,1,1199,False
bank_3,1,1200,False
bank_3,1,1201,True
bank_3,1,1202,False
bank_3,1,1203,False
bank_3,1,1204,False
bank_3,1,1205,False
bank_3,1,1206,False
bank_3,1,1207,False
bank_3,1,1208,False
bank_3,1,1209,False
bank_3,1,1210,False
bank_3,1,1211,False
bank_3,1,1212,False
bank_3,1,1213,False
bank_3,1,1214,False
bank_3,1,1215,False
bank_3,1,1216,False
bank_3,1,1217,False
bank_3,1,1218,False
bank_3,1,1219,False
bank_3,1,1220,False
bank_3,1,1221,False
bank_3,1,1222,False
bank_3,1,1223,False
bank_3,1,1224,False
bank_3,1,1225,False
bank_3,1,1226,False
bank_3,1,1227,False
bank_3,1,1228,False
bank_3,1,1229,False
bank_3,1,1230,False
bank_3,1,1231,True
bank_3,1,1232,False
bank_3,1,1233,True
bank_3,1,1234,False
bank_3,1,1235,False
bank_3,1,1236,False
bank_3,1,1237,True
bank_3,1,1238,False
bank_3,1,1239,False
bank_3,1,1240,False
bank_3,1,1241,True
bank_3,1,1242,False
bank_3,1,1243,False
bank_3,1,1244,False
bank_3,1,1245,False
